created_at,player_name,score,room,game_version,player_color,boons,boon_order
2026-04-04 15:03:40.020171+00,G,1260,7,0.89,green,"[{""icon"":""⚡"",""name"":""Rapid Fire"",""detail"":""Tier 3 - 3.0 SPS""},{""icon"":""↯"",""name"":""Ricochet"",""detail"":""Bullets bounce on walls""},{""icon"":""🌀"",""name"":""Homing"",""detail"":""Shots curve into targets""},{""icon"":""⤥"",""name"":""Chain Magnet"",""detail"":""500ms double pull""},{""icon"":""🔴"",""name"":""Berserker"",""detail"":""HP:10, +3 SPS, +30% spd""},{""icon"":""☠"",""name"":""Dead Man's Trigger"",""detail"":""At 1 HP: ×3 dmg + free pierce""},{""icon"":""⋔+"",""name"":""Fracture"",""detail"":""Bullets split on wall bounce""}]",null
2026-04-04 15:00:48.742602+00,G,2655,11,0.89,green,"[{""icon"":""⚡"",""name"":""Rapid Fire"",""detail"":""Tier 1 - 1.0 SPS""},{""icon"":""◎"",""name"":""Ring Blast"",""detail"":""1 radial shot""},{""icon"":""🎯"",""name"":""Snipe Shot"",""detail"":""Tier 1""},{""icon"":""🌀"",""name"":""Homing"",""detail"":""Shots curve into targets""},{""icon"":""→"",""name"":""Pierce"",""detail"":""Tier 1""},{""icon"":""▣"",""name"":""Deep Reserve"",""detail"":""+30 flat charge""},{""icon"":""🧲"",""name"":""Wider Absorb"",""detail"":""+12 absorb range""},{""icon"":""◌"",""name"":""Sliver"",""detail"":""Low HP speed+size boost""},{""icon"":""☠"",""name"":""Dead Man's Trigger"",""detail"":""At 1 HP: ×3 dmg + free pierce""},{""icon"":""💢"",""name"":""Volatile Rounds"",""detail"":""Pierce shots burst on final hit""}]",null
2026-04-04 13:18:10.95989+00,G,1490,7,0.88,green,"[{""icon"":""⚡"",""name"":""Rapid Fire"",""detail"":""Tier 3 - 3.0 SPS""},{""icon"":""≫"",""name"":""Twin Lance"",""detail"":""+1 forward lane""},{""icon"":""💥"",""name"":""Critical Hit"",""detail"":""40% crit chance""},{""icon"":""⤥"",""name"":""Chain Magnet"",""detail"":""750ms double pull""},{""icon"":""🔴"",""name"":""Berserker"",""detail"":""HP:10, +3 SPS, +30% spd""}]",null
2026-04-04 12:49:19.751906+00,G,16445,29,0.87d,green,"[{""icon"":""⚡"",""name"":""Rapid Fire"",""detail"":""Tier 3 - 3.0 SPS""},{""icon"":""🎯"",""name"":""Snipe Shot"",""detail"":""Tier 3""},{""icon"":""≫"",""name"":""Twin Lance"",""detail"":""+1 forward lane""},{""icon"":""💨"",""name"":""Faster Bullets"",""detail"":""Tier 1""},{""icon"":""💥"",""name"":""Critical Hit"",""detail"":""20% crit chance""},{""icon"":""🌀"",""name"":""Homing"",""detail"":""Shots curve into targets""},{""icon"":""→"",""name"":""Pierce"",""detail"":""Tier 1""},{""icon"":""⬇"",""name"":""Quick Harvest"",""detail"":""+47% absorb value""},{""icon"":""▣"",""name"":""Deep Reserve"",""detail"":""+30 flat charge""},{""icon"":""🌀"",""name"":""Kinetic Harvest"",""detail"":""0.09 charge/sec while moving""},{""icon"":""💚"",""name"":""Room Regen"",""detail"":""10 HP per room clear""},{""icon"":""·"",""name"":""MINI"",""detail"":""50% smaller, 25% less max HP""},{""icon"":""🔮"",""name"":""Orbit Spheres"",""detail"":""2 spheres""},{""icon"":""⤥"",""name"":""Chain Magnet"",""detail"":""500ms double pull""},{""icon"":""◌"",""name"":""Sliver"",""detail"":""Low HP speed+size boost""},{""icon"":""🩸"",""name"":""Vampiric Return"",""detail"":""+2 HP per kill, max 3/room""},{""icon"":""💢"",""name"":""Volatile Rounds"",""detail"":""Pierce shots burst on final hit""},{""icon"":""💥"",""name"":""Volatile Orbs"",""detail"":""Orbs explode danger bullets""},{""icon"":""⚡"",""name"":""Charged Orbs"",""detail"":""Orbs fire shot every 1.2s""},{""icon"":""🌀"",""name"":""Absorb Orbs"",""detail"":""Orbs absorb nearby grey bullets""}]",null
2026-04-04 12:37:13.794232+00,WHYNCHU,5385,17,0.87d,green,"[{""icon"":""≫"",""name"":""Twin Lance"",""detail"":""+1 forward lane""},{""icon"":""💨"",""name"":""Faster Bullets"",""detail"":""Tier 1""},{""icon"":""→"",""name"":""Pierce"",""detail"":""Tier 1""},{""icon"":""▣"",""name"":""Deep Reserve"",""detail"":""+55 flat charge""},{""icon"":""🧲"",""name"":""Wider Absorb"",""detail"":""+12 absorb range""},{""icon"":""💚"",""name"":""Room Regen"",""detail"":""10 HP per room clear""},{""icon"":""🧱"",""name"":""Armor Weave"",""detail"":""15% damage reduction""},{""icon"":""💠"",""name"":""Shield Burst"",""detail"":""Break fires 4-way burst""},{""icon"":""⬡"",""name"":""Barrier Pulse"",""detail"":""+1.5 charge + magnet on break""},{""icon"":""〜"",""name"":""Slipstream"",""detail"":""+0.35 charge/near-miss""},{""icon"":""≋"",""name"":""Resonant Absorb"",""detail"":""Combo absorbs give 1.5× charge""},{""icon"":""⊙"",""name"":""Gravity Well"",""detail"":""Slows nearby danger bullets 30%""},{""icon"":""🩸"",""name"":""Vampiric Return"",""detail"":""+2 HP per kill, max 3/room""},{""icon"":""♾"",""name"":""Lifeline"",""detail"":""SPENT""}]",null
2026-04-04 12:21:31.842902+00,WHYNCHU,3160,11,0.87d,green,"[{""icon"":""⚡"",""name"":""Rapid Fire"",""detail"":""Tier 3 - 3.0 SPS""},{""icon"":""≫"",""name"":""Twin Lance"",""detail"":""+1 forward lane""},{""icon"":""💥"",""name"":""Critical Hit"",""detail"":""40% crit chance""},{""icon"":""🌀"",""name"":""Kinetic Harvest"",""detail"":""0.09 charge/sec while moving""},{""icon"":""🧱"",""name"":""Armor Weave"",""detail"":""15% damage reduction""},{""icon"":""🛡️"",""name"":""Protective Shield"",""detail"":""1 shield plate""},{""icon"":""⬡"",""name"":""Barrier Pulse"",""detail"":""+1.5 charge + magnet on break""},{""icon"":""⬆"",""name"":""Overcharge Vent"",""detail"":""+40% dmg at full charge""},{""icon"":""🩸"",""name"":""Vampiric Return"",""detail"":""+2 HP per kill, max 3/room""},{""icon"":""🔴"",""name"":""Berserker"",""detail"":""HP:10, +3 SPS, +30% spd""}]",null
2026-04-04 12:16:19.931288+00,WHYNCHU,220,3,0.87d,green,"[{""icon"":""⚡"",""name"":""Rapid Fire"",""detail"":""Tier 3 - 3.0 SPS""},{""icon"":""⊙"",""name"":""Gravity Well"",""detail"":""Slows nearby danger bullets 30%""},{""icon"":""🔴"",""name"":""Berserker"",""detail"":""HP:10, +3 SPS, +30% spd""}]",null
2026-04-04 12:11:51.545854+00,WHYNCHU,3500,13,0.87b,green,"[{""icon"":""⚡"",""name"":""Rapid Fire"",""detail"":""Tier 1 - 1.0 SPS""},{""icon"":""🎯"",""name"":""Snipe Shot"",""detail"":""Tier 1""},{""icon"":""≫"",""name"":""Twin Lance"",""detail"":""+1 forward lane""},{""icon"":""🔵"",""name"":""Bigger Bullets"",""detail"":""Tier 1""},{""icon"":""⬇"",""name"":""Quick Harvest"",""detail"":""+47% absorb value""},{""icon"":""▣"",""name"":""Deep Reserve"",""detail"":""+30 flat charge""},{""icon"":""🧲"",""name"":""Wider Absorb"",""detail"":""+12 absorb range""},{""icon"":""➶"",""name"":""Long Reach"",""detail"":""+18% shot lifespan""},{""icon"":""💚"",""name"":""Room Regen"",""detail"":""10 HP per room clear""},{""icon"":""⊙"",""name"":""Gravity Well"",""detail"":""Slows nearby danger bullets 30%""},{""icon"":""♾"",""name"":""Lifeline"",""detail"":""SPENT""},{""icon"":""↺"",""name"":""Echo Fire"",""detail"":""Every 5th shot fires free echo""}]",null
2026-04-04 12:01:16.042799+00,WHYNCHU,2675,12,0.87b,green,"[{""icon"":""⚡"",""name"":""Rapid Fire"",""detail"":""Tier 3 - 3.0 SPS""},{""icon"":""≫"",""name"":""Twin Lance"",""detail"":""+1 forward lane""},{""icon"":""🌀"",""name"":""Homing"",""detail"":""Shots curve into targets""},{""icon"":""▣"",""name"":""Deep Reserve"",""detail"":""+55 flat charge""},{""icon"":""🌀"",""name"":""Kinetic Harvest"",""detail"":""0.10 charge/sec while moving""},{""icon"":""💠+"",""name"":""Aegis Nova"",""detail"":""Break fires 4-way burst""},{""icon"":""◈"",""name"":""Dense Core"",""detail"":""Tier 2 — ×1.4 dmg, −4 cap""},{""icon"":""🔴"",""name"":""Berserker"",""detail"":""HP:10, +3 SPS, +30% spd""},{""icon"":""↺"",""name"":""Echo Fire"",""detail"":""Every 5th shot fires free echo""}]",null
2026-04-04 11:54:47.98118+00,WHYNCHU,3950,14,0.87b,green,"[{""icon"":""⚡"",""name"":""Rapid Fire"",""detail"":""Tier 1 - 1.0 SPS""},{""icon"":""🎯"",""name"":""Snipe Shot"",""detail"":""Tier 2""},{""icon"":""💥"",""name"":""Critical Hit"",""detail"":""40% crit chance""},{""icon"":""💠+"",""name"":""Aegis Nova"",""detail"":""Break fires 4-way burst""},{""icon"":""🔮"",""name"":""Orbit Spheres"",""detail"":""1 sphere""},{""icon"":""◈"",""name"":""Dense Core"",""detail"":""Tier 1 — ×1.2 dmg, −2 cap""},{""icon"":""≋"",""name"":""Resonant Absorb"",""detail"":""Combo absorbs give 1.5× charge""},{""icon"":""🩸"",""name"":""Vampiric Return"",""detail"":""+2 HP per kill, max 3/room""},{""icon"":""↺"",""name"":""Echo Fire"",""detail"":""Every 5th shot fires free echo""},{""icon"":""💥"",""name"":""Volatile Orbs"",""detail"":""Orbs explode danger bullets""},{""icon"":""🌀"",""name"":""Absorb Orbs"",""detail"":""Orbs absorb nearby grey bullets""}]",null
2026-04-04 02:59:38.002123+00,WHYNCHU,9375,24,0.81b,green,"[{""icon"":""⚡"",""name"":""Rapid Fire"",""detail"":""Tier 1 - 1.0 SPS""},{""icon"":""◎"",""name"":""Ring Blast"",""detail"":""2 radial shots""},{""icon"":""↕"",""name"":""Front+Back"",""detail"":""Rear shot enabled""},{""icon"":""🎯"",""name"":""Snipe Shot"",""detail"":""Tier 1""},{""icon"":""≫"",""name"":""Twin Lance"",""detail"":""+2 forward lanes""},{""icon"":""💨"",""name"":""Faster Bullets"",""detail"":""Tier 1""},{""icon"":""↯"",""name"":""Ricochet"",""detail"":""Bullets bounce on walls""},{""icon"":""→"",""name"":""Pierce"",""detail"":""Tier 2""},{""icon"":""⬇"",""name"":""Quick Harvest"",""detail"":""+47% absorb value""},{""icon"":""◆"",""name"":""Charge Cap Up"",""detail"":""+25% capacity""},{""icon"":""▣"",""name"":""Deep Reserve"",""detail"":""+79 flat charge""},{""icon"":""🌀"",""name"":""Kinetic Harvest"",""detail"":""0.09 charge/sec while moving""},{""icon"":""➶"",""name"":""Long Reach"",""detail"":""+18% shot lifespan""},{""icon"":""🧱"",""name"":""Armor Weave"",""detail"":""15% damage reduction""},{""icon"":""🔮"",""name"":""Orbit Spheres"",""detail"":""1 sphere""}]",null
2026-04-04 02:47:26.153512+00,WHYNCHU,25095,32,0.81b,green,"[{""icon"":""⚡"",""name"":""Rapid Fire"",""detail"":""Tier 3 - 3.0 SPS""},{""icon"":""◎"",""name"":""Ring Blast"",""detail"":""1 radial shot""},{""icon"":""↕"",""name"":""Front+Back"",""detail"":""Rear shot enabled""},{""icon"":""🎯"",""name"":""Snipe Shot"",""detail"":""Tier 1""},{""icon"":""≫"",""name"":""Twin Lance"",""detail"":""+1 forward lane""},{""icon"":""💥"",""name"":""Critical Hit"",""detail"":""40% crit chance""},{""icon"":""→"",""name"":""Pierce"",""detail"":""Tier 1""},{""icon"":""⬇"",""name"":""Quick Harvest"",""detail"":""+52% absorb value""},{""icon"":""▣"",""name"":""Deep Reserve"",""detail"":""+79 flat charge""},{""icon"":""🌀"",""name"":""Kinetic Harvest"",""detail"":""0.09 charge/sec while moving""},{""icon"":""➶"",""name"":""Long Reach"",""detail"":""+18% shot lifespan""},{""icon"":""💚"",""name"":""Room Regen"",""detail"":""10 HP per room clear""},{""icon"":""🧱"",""name"":""Armor Weave"",""detail"":""45% damage reduction""},{""icon"":""⬢"",""name"":""Titan Heart"",""detail"":""Tier 2 - +10% dmg, -10% speed""},{""icon"":""🛡️"",""name"":""Protective Shield"",""detail"":""4 shield plates""}]",null
2026-04-04 02:16:46.317425+00,G,44015,43,0.81b,green,"[{""icon"":""⚡"",""name"":""Rapid Fire"",""detail"":""Tier 3 - 3.0 SPS""},{""icon"":""◎"",""name"":""Ring Blast"",""detail"":""1 radial shot""},{""icon"":""↕"",""name"":""Front+Back"",""detail"":""Rear shot enabled""},{""icon"":""🎯"",""name"":""Snipe Shot"",""detail"":""Tier 3""},{""icon"":""≫"",""name"":""Twin Lance"",""detail"":""+1 forward lane""},{""icon"":""🔵"",""name"":""Bigger Bullets"",""detail"":""Tier 3""},{""icon"":""💨"",""name"":""Faster Bullets"",""detail"":""Tier 3""},{""icon"":""💥"",""name"":""Critical Hit"",""detail"":""40% crit chance""},{""icon"":""↯"",""name"":""Ricochet"",""detail"":""Bullets bounce on walls""},{""icon"":""🌀"",""name"":""Homing"",""detail"":""Shots curve into targets""},{""icon"":""→"",""name"":""Pierce"",""detail"":""Tier 2""},{""icon"":""◆"",""name"":""Charge Cap Up"",""detail"":""+25% capacity""},{""icon"":""▣"",""name"":""Deep Reserve"",""detail"":""+79 flat charge""},{""icon"":""🌀"",""name"":""Kinetic Harvest"",""detail"":""0.10 charge/sec while moving""},{""icon"":""➶"",""name"":""Long Reach"",""detail"":""+26% shot lifespan""},{""icon"":""◉"",""name"":""Extra Life"",""detail"":""Tier 1""},{""icon"":""👻"",""name"":""Ghost Velocity"",""detail"":""+18% move speed""},{""icon"":""💚"",""name"":""Room Regen"",""detail"":""30 HP per room clear""},{""icon"":""🧱"",""name"":""Armor Weave"",""detail"":""45% damage reduction""},{""icon"":""·"",""name"":""MINI"",""detail"":""50% smaller, 25% less max HP""},{""icon"":""🛡️"",""name"":""Protective Shield"",""detail"":""1 shield plate""}]",null
2026-04-04 02:16:06.552762+00,WHYNCHU,3955,13,0.81b,green,"[{""icon"":""⚡"",""name"":""Rapid Fire"",""detail"":""Tier 2 - 1.8 SPS""},{""icon"":""🎯"",""name"":""Snipe Shot"",""detail"":""Tier 3""},{""icon"":""💥"",""name"":""Critical Hit"",""detail"":""20% crit chance""},{""icon"":""↯"",""name"":""Ricochet"",""detail"":""Bullets bounce on walls""},{""icon"":""→"",""name"":""Pierce"",""detail"":""Tier 1""},{""icon"":""⬇"",""name"":""Quick Harvest"",""detail"":""+47% absorb value""},{""icon"":""🌀"",""name"":""Kinetic Harvest"",""detail"":""0.09 charge/sec while moving""},{""icon"":""➶"",""name"":""Long Reach"",""detail"":""+18% shot lifespan""},{""icon"":""🧱"",""name"":""Armor Weave"",""detail"":""15% damage reduction""}]",null
2026-04-04 02:05:39.762974+00,WHYNCHU,13890,22,0.81b,green,"[{""icon"":""↕"",""name"":""Front+Back"",""detail"":""Rear shot enabled""},{""icon"":""🎯"",""name"":""Snipe Shot"",""detail"":""Tier 1""},{""icon"":""≫"",""name"":""Twin Lance"",""detail"":""+1 forward lane""},{""icon"":""💨"",""name"":""Faster Bullets"",""detail"":""Tier 1""},{""icon"":""💥"",""name"":""Critical Hit"",""detail"":""40% crit chance""},{""icon"":""🌀"",""name"":""Homing"",""detail"":""Shots curve into targets""},{""icon"":""◆"",""name"":""Charge Cap Up"",""detail"":""+50% capacity""},{""icon"":""▣"",""name"":""Deep Reserve"",""detail"":""+55 flat charge""},{""icon"":""🌀"",""name"":""Kinetic Harvest"",""detail"":""0.09 charge/sec while moving""},{""icon"":""➶"",""name"":""Long Reach"",""detail"":""+18% shot lifespan""},{""icon"":""◉"",""name"":""Extra Life"",""detail"":""Tier 3""},{""icon"":""🧱"",""name"":""Armor Weave"",""detail"":""45% damage reduction""}]",null
2026-04-04 01:59:46.294178+00,G,4240,12,0.81b,green,"[{""icon"":""⚡"",""name"":""Rapid Fire"",""detail"":""Tier 1 - 1.0 SPS""},{""icon"":""🎯"",""name"":""Snipe Shot"",""detail"":""Tier 1""},{""icon"":""💥"",""name"":""Critical Hit"",""detail"":""40% crit chance""},{""icon"":""↯"",""name"":""Ricochet"",""detail"":""Bullets bounce on walls""},{""icon"":""🌀"",""name"":""Homing"",""detail"":""Shots curve into targets""},{""icon"":""→"",""name"":""Pierce"",""detail"":""Tier 1""},{""icon"":""▣"",""name"":""Deep Reserve"",""detail"":""+30 flat charge""},{""icon"":""🔮"",""name"":""Orbit Spheres"",""detail"":""2 spheres""}]",null
2026-04-04 01:56:02.011802+00,CHEEZYCHARLIE,88705,63,0.81b,green,"[{""icon"":""⚡"",""name"":""Rapid Fire"",""detail"":""Tier 4 - 5.0 SPS""},{""icon"":""◎"",""name"":""Ring Blast"",""detail"":""1 radial shot""},{""icon"":""↕"",""name"":""Front+Back"",""detail"":""Rear shot enabled""},{""icon"":""🎯"",""name"":""Snipe Shot"",""detail"":""Tier 3""},{""icon"":""≫"",""name"":""Twin Lance"",""detail"":""+3 forward lanes""},{""icon"":""🔵"",""name"":""Bigger Bullets"",""detail"":""Tier 1""},{""icon"":""💨"",""name"":""Faster Bullets"",""detail"":""Tier 5""},{""icon"":""💥"",""name"":""Critical Hit"",""detail"":""40% crit chance""},{""icon"":""↯"",""name"":""Ricochet"",""detail"":""Bullets bounce on walls""},{""icon"":""🌀"",""name"":""Homing"",""detail"":""Shots curve into targets""},{""icon"":""→"",""name"":""Pierce"",""detail"":""Tier 2""},{""icon"":""⬇"",""name"":""Quick Harvest"",""detail"":""+50% absorb value""},{""icon"":""◆"",""name"":""Charge Cap Up"",""detail"":""+75% capacity""},{""icon"":""▣"",""name"":""Deep Reserve"",""detail"":""+102 flat charge""},{""icon"":""🧲"",""name"":""Wider Absorb"",""detail"":""+24 absorb range""},{""icon"":""🌀"",""name"":""Kinetic Harvest"",""detail"":""0.11 charge/sec while moving""},{""icon"":""➶"",""name"":""Long Reach"",""detail"":""+38% shot lifespan""},{""icon"":""◉"",""name"":""Extra Life"",""detail"":""Tier 4""},{""icon"":""💚"",""name"":""Room Regen"",""detail"":""30 HP per room clear""},{""icon"":""🧱"",""name"":""Armor Weave"",""detail"":""30% damage reduction""},{""icon"":""⬢"",""name"":""Titan Heart"",""detail"":""Tier 2 - +10% dmg, -10% speed""},{""icon"":""🛡️"",""name"":""Protective Shield"",""detail"":""1 shield plate""}]",null
2026-04-04 01:49:01.160053+00,G,3435,13,0.81b,green,"[{""icon"":""⚡"",""name"":""Rapid Fire"",""detail"":""Tier 2 - 1.8 SPS""},{""icon"":""🎯"",""name"":""Snipe Shot"",""detail"":""Tier 3""},{""icon"":""≫"",""name"":""Twin Lance"",""detail"":""+1 forward lane""},{""icon"":""🌀"",""name"":""Homing"",""detail"":""Shots curve into targets""},{""icon"":""◆"",""name"":""Charge Cap Up"",""detail"":""+25% capacity""},{""icon"":""▣"",""name"":""Deep Reserve"",""detail"":""+30 flat charge""},{""icon"":""🧲"",""name"":""Wider Absorb"",""detail"":""+12 absorb range""},{""icon"":""🌀"",""name"":""Kinetic Harvest"",""detail"":""0.09 charge/sec while moving""},{""icon"":""🔮"",""name"":""Orbit Spheres"",""detail"":""1 sphere""}]",null
2026-04-04 01:47:21.123482+00,WHYNCHU,4625,14,0.81b,green,"[{""icon"":""🎯"",""name"":""Snipe Shot"",""detail"":""Tier 3""},{""icon"":""≫"",""name"":""Twin Lance"",""detail"":""+1 forward lane""},{""icon"":""💥"",""name"":""Critical Hit"",""detail"":""40% crit chance""},{""icon"":""→"",""name"":""Pierce"",""detail"":""Tier 2""},{""icon"":""⏳"",""name"":""Decay Extension"",""detail"":""+1s linger""},{""icon"":""▣"",""name"":""Deep Reserve"",""detail"":""+30 flat charge""},{""icon"":""🧲"",""name"":""Wider Absorb"",""detail"":""+12 absorb range""},{""icon"":""·"",""name"":""MINI"",""detail"":""50% smaller, 25% less max HP""}]",null
2026-04-04 01:43:12.918294+00,G,3290,13,0.81b,green,"[{""icon"":""⚡"",""name"":""Rapid Fire"",""detail"":""Tier 1 - 1.0 SPS""},{""icon"":""🎯"",""name"":""Snipe Shot"",""detail"":""Tier 2""},{""icon"":""≫"",""name"":""Twin Lance"",""detail"":""+1 forward lane""},{""icon"":""💥"",""name"":""Critical Hit"",""detail"":""20% crit chance""},{""icon"":""→"",""name"":""Pierce"",""detail"":""Tier 1""},{""icon"":""⬇"",""name"":""Quick Harvest"",""detail"":""+47% absorb value""},{""icon"":""⏳"",""name"":""Decay Extension"",""detail"":""+1s linger""},{""icon"":""🌀"",""name"":""Kinetic Harvest"",""detail"":""0.10 charge/sec while moving""}]",null
2026-04-04 01:04:59.344456+00,CHEEZYCHARLIE,8585,18,0.81b,green,"[{""icon"":""⚡"",""name"":""Rapid Fire"",""detail"":""Tier 1 - 1.0 SPS""},{""icon"":""🎯"",""name"":""Snipe Shot"",""detail"":""Tier 1""},{""icon"":""≫"",""name"":""Twin Lance"",""detail"":""+2 forward lanes""},{""icon"":""💥"",""name"":""Critical Hit"",""detail"":""40% crit chance""},{""icon"":""↯"",""name"":""Ricochet"",""detail"":""Bullets bounce on walls""},{""icon"":""🌀"",""name"":""Homing"",""detail"":""Shots curve into targets""},{""icon"":""→"",""name"":""Pierce"",""detail"":""Tier 1""},{""icon"":""⬇"",""name"":""Quick Harvest"",""detail"":""+47% absorb value""},{""icon"":""⏳"",""name"":""Decay Extension"",""detail"":""+1s linger""},{""icon"":""▣"",""name"":""Deep Reserve"",""detail"":""+55 flat charge""},{""icon"":""🧲"",""name"":""Wider Absorb"",""detail"":""+12 absorb range""},{""icon"":""➶"",""name"":""Long Reach"",""detail"":""+18% shot lifespan""}]",null
